press1.x,press1.y,release1.x,release1.y,press2.x,press2.y,release2.x,release2.y,press3.x,press3.y,release3.x,release3.y,press4.x,press4.y,release4.x,release4.y
-2.3520028,0.526537412,2.1843261,42.1284353,-2.620524442,0.337861506,2.366382005,43.08838129,-2.809085115,0.258880894,2.472467817,44.09837186,-2.838428497,0.291476068,2.541190185,44.20301052
-2.322237175,0.245717459,2.16448235,41.55064791,-2.610602567,0.247180063,2.35646013,43.33064254,-2.79916324,0.23474793,2.462545942,43.52058446,-2.818584747,0.240531863,2.53126831,43.96871091
-2.302393425,0.342249318,2.154560475,41.45510826,-2.590758817,0.300565106,2.33661638,42.84043316,-2.77931949,0.241329647,2.452624067,43.61612411,-2.808662872,0.210614965,2.501502685,43.85724798
-2.29247155,0.394903059,2.1446386,41.35501911,-2.580836942,0.270790669,2.31677263,42.95189608,-2.75947574,0.194818843,2.432780317,43.30220812,-2.798740997,0.253866252,2.481658935,43.94368862
-2.2726278,0.2983712,2.12479485,41.42098696,-2.560993192,0.248788927,2.306850755,42.86318069,-2.749553865,0.19745153,2.422858442,43.31130714,-2.778897247,0.318555134,2.47173706,43.6707182
-2.25278405,0.263268706,2.114872975,41.24128143,-2.551071317,0.302759012,2.287007005,42.85635643,-2.729710115,0.258880894,2.403014692,42.97236886,-2.759053497,0.34663713,2.45189331,43.3522527
-2.2329403,0.324698071,2.095029225,37.66536889,-2.541149442,0.274551651,2.27708513,42.37638344,-2.71978824,0.217196683,2.383170942,43.52968348,-2.749131622,0.315922447,2.441971435,43.63887165
-2.21309655,0.131634353,2.08510735,35.20863508,-2.521305692,0.324698071,2.267163255,42.67892566,-2.69994449,0.311534636,2.363327192,43.47508939,-2.739209747,0.264914136,2.422127685,43.27491108
-2.203174675,0.333473694,2.0652636,33.75961708,-2.511383817,0.320858736,2.247319505,42.37410869,-2.690022615,0.137709785,2.353405317,43.30220812,-2.719365997,0.311534636,2.402283935,42.99739115
-2.183330925,0.27204433,2.04541985,31.97393556,-2.491540067,0.188675906,2.227475755,42.30066664,-2.68010074,0.221584494,2.343483442,43.17482193,-2.709444122,0.254493083,2.39236206,43.36590122
-2.163487175,0.508986165,2.035497975,29.71283056,-2.481618192,0.36528533,2.21755388,42.1432212,-2.66025699,0.217196683,2.323639692,42.72182101,-2.699522247,0.230360118,2.382440185,43.33405467
-2.143643425,0.2237784,2.015654225,27.79521334,-2.451852567,0.293983389,2.207632005,42.23762347,-2.650335115,0.414648212,2.303795942,43.0099023,-2.679678497,0.289595577,2.362596435,43.49783693
-2.123799675,0.493628824,1.995810475,25.40331,-2.441930692,0.2237784,2.19771013,41.77471113,-2.64041324,0.304952918,2.293874067,42.8271096,-2.669756622,0.311534636,2.342752685,43.05084786
-2.103955925,0.361994471,1.975966725,24.26252111,-2.422086942,0.253866252,2.17786638,42.10568777,-2.62056949,0.206227153,2.283952192,42.52196766,-2.659834747,0.1678338,2.33283081,43.50238643
-2.084112175,0.377978642,1.96604485,23.5778203,-2.402243192,0.221584494,2.167944505,41.80314555,-2.610647615,0.269850424,2.264108442,42.51969291,-2.649912872,0.325795024,2.322908935,42.84270791
-2.0741903,0.118470918,1.9462011,22.7702828,-2.392321317,0.401484777,2.15802263,41.78722228,-2.60072574,0.209298621,2.244264692,42.45599981,-2.639990997,0.283013859,2.303065185,42.9655446
-2.05434655,0.456332424,1.92635735,23.42086231,-2.382399442,0.361994471,2.13817888,41.56169671,-2.590803865,0.283612197,2.224420942,42.46054932,-2.620147247,0.378448765,2.283221435,42.84270791
